Id,SalePrice
2735,137328.61670131702
2736,136593.7166298379
2737,122901.32074848172
2738,135415.47758680847
2739,154909.74230514342
2740,138168.3985198687
2741,144573.34474552944
2742,150689.95909378753
2743,152009.91081647188
2744,161881.95148247323
2745,139451.18441587285
2746,137064.98222519588
2747,139275.5107802752
2748,122828.71079400022
2749,128343.24678318022
2750,133564.40415601386
2751,136811.89811410604
2752,191295.86694784768
2753,145586.0487408799
2754,228655.0822443713
2755,132436.36737595912
2756,96176.13444613223
2757,69102.11178079875
2758,90867.70663214398
2759,152752.53976086716
2760,119206.52449478734
2761,142659.6941439277
2762,146990.11515349266
2763,181440.30415638842
2764,149133.47042211678
2765,289743.0280520891
2766,130709.79841544044
2767,85111.76239786393
2768,132592.94506580298
2769,135570.22026451697
2770,143980.20994873196
2771,114288.79242886601
2772,111115.21041883573
2773,165434.05231699388
2774,139914.15182327962
2775,113406.08205682898
2776,135937.81777726853
2777,142474.372176083
2778,104678.60874395848
2779,117729.67966849514
2780,96915.13790360927
2781,100009.48545416833
2782,92732.03727767042
2783,97360.7315882496
2784,120490.30994283858
2785,138661.15356792576
2786,70405.27869778132
2787,122653.59101223096
2788,74913.24056030813
2789,179482.76731939983
2790,92244.00659267313
2791,110960.67567167278
2792,63112.0605225435
2793,162077.4630307754
2794,96416.14810897448
2795,122830.61841856698
2796,100670.29587500927
2797,195893.05947599653
2798,107771.36072826924
2799,117710.48882026496
2800,61771.87081801316
2801,103889.9096953381
2802,124888.30523029226
2803,172998.18483826125
2804,127364.31494986106
2805,95313.3347848488
2806,85292.60351776502
2807,162818.13676028937
2808,145918.13929963272
2809,134198.87647043052
2810,129225.98982394421
2811,157813.22953296994
2812,166489.82749746696
2813,159186.78261992187
2814,159054.22136422037
2815,99832.0006680408
2816,233678.9924192908
2817,143273.7060409108
2818,133560.44261084232
2819,177071.23876799914
2820,132373.33710637313
2821,100864.24989090419
2822,192792.13826758295
2823,336093.8090791353
2824,184878.29695830104
2825,152609.70505967925
2826,132905.49470194135
2827,140897.23895213872
2828,216139.430926966
2829,214273.87454007388
2830,240628.69683278826
2831,176707.62409895784
2832,254435.3272452529
2833,307278.3893712449
2834,222114.44328921678
2835,219642.109656616
2836,193762.05623672463
2837,155126.42996509356
2838,148852.19033592427
2839,172700.80618195698
2840,206258.78319694506
2841,204919.72623408056
2842,225582.1004826866
2843,150784.28261844986
2844,166194.58676988876
2845,123399.85642475296
2846,211903.17714996432
2847,205679.67338955557
2848,213771.71305196153
2849,204800.013670644
2850,285413.47875923285
2851,214949.9164501887
2852,230451.12715834696
2853,236172.13210855256
2854,139471.7958682745
2855,205687.42095817105
2856,203523.66573703918
2857,187482.46480590646
2858,203307.14520491328
2859,112996.93870790197
2860,124493.28907016848
2861,124527.4156248788
2862,193336.96814451116
2863,125253.5634265502
2864,244322.5125129349
2865,142603.9087542911
2866,143362.51249403573
2867,101385.27231992374
2868,102256.99391084329
2869,103843.70478445513
2870,114941.60183599261
2871,79668.24355886788
2872,51703.6624942134
2873,95632.5261734171
2874,143906.82339529798
2875,111419.98339449479
2876,158473.23422609817
2877,147532.52842960527
2878,171242.7709684594
2879,137345.64238600258
2880,99404.14149772939
2881,147549.98151533498
2882,171641.15449268982
2883,195665.11867110225
2884,196280.8657785751
2885,188303.88117450266
2886,228935.22710448582
2887,89724.10328268417
2888,131170.64073388855
2889,53715.20817757068
2890,81380.43132772144
2891,131317.1041780768
2892,54772.59134845563
2893,84821.08550599028
2894,66551.45977733802
2895,327903.1996296806
2896,288060.7668535311
2897,201752.91024902067
2898,152171.9123879956
2899,210746.86760159326
2900,162594.5331172337
2901,191740.5729345632
2902,190162.01985013767
2903,328980.71998584794
2904,368665.09212369454
2905,89871.36492973188
2906,213235.73534887776
2907,110827.63394489975
2908,132796.7035593834
2909,151028.59735783812
2910,78706.04949012736
2911,80875.23818318854
2912,146144.86869134003
2913,82521.48896790243
2914,76739.4845886968
2915,83194.60791688942
2916,84190.88229232465
2917,165469.57570914543
2918,116060.19318332897
2919,220597.31150791308
